latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_length(shape),
null,null,278162,Trecho de Energia,02001004990202537,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,Rede de Distribuição - RESEX Alto Juruá,Energia,Sistema de distribuição,02001.004990/2025-37,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004990202537) Rede de Distribuição - RESEX Alto Juruá,,0.0025472476516637285,
null,null,277006,Trecho de Energia,02001028822202022,ENERGISA MATOGROSSO S.A.,RDR - Florido Teche/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.028822/2020-22,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028822202022) RDR - Florido Teche/LD/ALTERNADA/19,9/Paranatinga,,0.0716709251265724,
null,null,277007,Trecho de Energia,02001028721202051,ENERGISA MATOGROSSO S.A.,RDR - Olivio Waomora /LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.028721/2020-51,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028721202051) RDR - Olivio Waomora /LD/ALTERNADA/19,9/Paranatinga,,0.010768162860619724,
null,null,277008,Trecho de Energia,02001028918202091,ENERGISA MATOGROSSO S.A.,RDR ¿ Aldeia Tangará da Serra/LD/ALTERNADA/19,9/Nova Nazaré,Energia,Sistema de distribuição,02001.028918/2020-91,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028918202091) RDR ¿ Aldeia Tangará da Serra/LD/ALTERNADA/19,9/Nova Nazaré,,0.07876166455950463,
null,null,277009,Trecho de Energia,02001002293202118,ENERGISA MATOGROSSO S.A.,RDR ¿ Aldeia Nova Jerusalém/LD/ALTERNADA/19,9/Nova Nazaré,Energia,Sistema de distribuição,02001.002293/2021-18,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001002293202118) RDR ¿ Aldeia Nova Jerusalém/LD/ALTERNADA/19,9/Nova Nazaré,,0.0021973238698713062,
null,null,277010,Trecho de Energia,02001028720202015,ENERGISA MATOGROSSO S.A.,RDR-Gino-Xavante/LD/ALTERNADA/19,9/Canarana,Energia,Sistema de distribuição,02001.028720/2020-15,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028720202015) RDR-Gino-Xavante/LD/ALTERNADA/19,9/Canarana,,0.014912922498143619,
null,null,277011,Trecho de Energia,02001028724202095,ENERGISA MATOGROSSO S.A.,RDR-Cacique-Policarpo-Waaire/LD/ALTERNADA/7,96/Canarana,Energia,Sistema de distribuição,02001.028724/2020-95,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028724202095) RDR-Cacique-Policarpo-Waaire/LD/ALTERNADA/7,96/Canarana,,0.020934305000082545,
null,null,277012,Trecho de Energia,02001028731202097,ENERGISA MATOGROSSO S.A.,RDR-Fundação-Nacional-do-Índio/LD/ALTERNADA/19,9/Nova-Nazaré,Energia,Sistema de distribuição,02001.028731/2020-97,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028731202097) RDR-Fundação-Nacional-do-Índio/LD/ALTERNADA/19,9/Nova-Nazaré,,0.010041919087983235,
null,null,277013,Trecho de Energia,02001028760202059,ENERGISA MATOGROSSO S.A.,RDR ¿ Vinicius Bakairi Pereira /LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.028760/2020-59,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028760202059) RDR ¿ Vinicius Bakairi Pereira /LD/ALTERNADA/19,9/Paranatinga,,0.038961344788882725,
null,null,278163,Trecho de Energia,02001004992202526,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,: Rede de Distribuição de Energia Parque Nacional da Serra do Divisor,Energia,Sistema de distribuição,02001.004992/2025-26,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004992202526) : Rede de Distribuição de Energia Parque Nacional da Serra do Divisor,,0.004070433713722497,
null,null,278164,Trecho de Energia,02001004993202571,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,Rede de Distribuição de Energia Parque Nacional da Serra do Diviso,Energia,Sistema de distribuição,02001.004993/2025-71,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004993202571) Rede de Distribuição de Energia Parque Nacional da Serra do Diviso,,0.006967354482922577,
null,null,278165,Trecho de Energia,02001004994202515,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,Rede de Distribuição - ARIE Seringal Nova Esperança,Energia,Sistema de distribuição,02001.004994/2025-15,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004994202515) Rede de Distribuição - ARIE Seringal Nova Esperança,,0.003706044396197992,
null,null,277014,Trecho de Energia,02001029616202030,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,440010028_VICINAL ALDEIA KAMURE,Energia,Sistema de distribuição,02001.029616/2020-30,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001029616202030) 440010028_VICINAL ALDEIA KAMURE,,0.14482237766614478,
null,null,277015,Trecho de Energia,02001029352202014,ENERGISA MATOGROSSO S.A.,RDR-Celso Natin Surui/LD/ALTERNADA/7,96/Rondolândia,Energia,Sistema de distribuição,02001.029352/2020-14,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001029352202014) RDR-Celso Natin Surui/LD/ALTERNADA/7,96/Rondolândia,,0.002464705769697691,
null,null,277016,Trecho de Energia,02001019910202114,ENERGISA MATOGROSSO S.A.,RDR-Odélio-de-Souza-Arantes/LD/ALTERNADA/7,96/Apiacás,Energia,Sistema de distribuição,02001.019910/2021-14,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001019910202114) RDR-Odélio-de-Souza-Arantes/LD/ALTERNADA/7,96/Apiacás,,0.008599689683902229,
null,null,277017,Trecho de Energia,02001028935202028,ENERGISA MATOGROSSO S.A.,RDR-Deize Cawagiro/LD/ALTERNADA/7,96/Paranatinga,Energia,Sistema de distribuição,02001.028935/2020-28,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028935202028) RDR-Deize Cawagiro/LD/ALTERNADA/7,96/Paranatinga,,0.09752272873332489,
null,null,277018,Trecho de Energia,02001020044202112,ENERGISA MATOGROSSO S.A.,RDR 221701419-Rodinei-Aulamyna-Kuiura,Energia,Sistema de distribuição,02001.020044/2021-12,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001020044202112) RDR 221701419-Rodinei-Aulamyna-Kuiura,,0.02739357801226216,
