latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_length(shape),
null,null,55169,Trecho de Energia,02001006109202290,CASCUDO SOLAR ENERGIA LTDA,LT 230 kV  CASCUDO _ JAGUARUANA II,Energia,Sistema de transmissão,02001.006109/2022-90,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001006109202290) LT 230 kV  CASCUDO _ JAGUARUANA II,,0.31298858904738086,
null,null,55170,Trecho de Energia,02001010984202276,MARINGÁ ENERGIA LTDA,Maringá Energia - Linha de Transmissão,Energia,Sistema de transmissão,02001.010984/2022-76,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001010984202276) Maringá Energia - Linha de Transmissão,,0.10365313647872337,
null,null,55171,Trecho de Energia,02001010035202296,LIGHTSOURCE JAGUAR GERACAO DE ENERGIA LTDA,Linha de Transmissão Jaguar 230kV,Energia,Sistema de transmissão,02001.010035/2022-96,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001010035202296) Linha de Transmissão Jaguar 230kV,,0.09133343839518011,
null,null,55172,Trecho de Energia,02001013496202211,EDP TRANSMISSÃO NORTE S.A.,LT 230 kV SE Abunã - SE Rio Branco I C3 e SEs Associadas,Energia,Sistema de transmissão,02001.013496/2022-11,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001013496202211) LT 230 kV SE Abunã - SE Rio Branco I C3 e SEs Associadas,,2.7106063817352393,
null,null,55173,Trecho de Energia,02001017516202222,RIO DO COBRE ENERGIA LTDA - ME,LT PCH RIO DO COBRE,Energia,Sistema de transmissão,02001.017516/2022-22,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001017516202222) LT PCH RIO DO COBRE,,0.38746644662671736,
null,null,55174,Trecho de Energia,02001019000202212,EKTT 9 SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRIA SPE S.A.,LT 500 kV Nova Ponte 3 ¿ Araraquara 2 C1, C2 ,Energia,Sistema de transmissão,02001.019000/2022-12,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001019000202212) LT 500 kV Nova Ponte 3 ¿ Araraquara 2 C1, C2 ,,5.364300245915734,
null,null,55175,Trecho de Energia,02001019401202272,STERLITE POWER GRID VENTURES LIMITED,LT 230 kV Olindina - Itabaianinha C1, CS,Energia,Sistema de transmissão,02001.019401/2022-72,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001019401202272) LT 230 kV Olindina - Itabaianinha C1, CS,,0.6688084275143978,
null,null,55176,Trecho de Energia,02001019385202218,STERLITE POWER GRID VENTURES LIMITED,LT 230 kV Cláudia - Cachimbo, C1, CS; LT 230 kV Cachimbo - Novo Progresso, C1, CS e SEs associadas,Energia,Sistema de transmissão,02001.019385/2022-18,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001019385202218) LT 230 kV Cláudia - Cachimbo, C1, CS; LT 230 kV Cachimbo - Novo Progresso, C1, CS e SEs associadas,,1.9720611640246481,
null,null,55177,Trecho de Energia,02001019385202218,STERLITE POWER GRID VENTURES LIMITED,LT 230 kV Cláudia - Cachimbo, C1, CS; LT 230 kV Cachimbo - Novo Progresso, C1, CS e SEs associadas,Energia,Sistema de transmissão,02001.019385/2022-18,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001019385202218) LT 230 kV Cláudia - Cachimbo, C1, CS; LT 230 kV Cachimbo - Novo Progresso, C1, CS e SEs associadas,,2.505213209815113,
null,null,55178,Trecho de Energia,02001019385202218,STERLITE POWER GRID VENTURES LIMITED,LT 230 kV Cláudia - Cachimbo, C1, CS; LT 230 kV Cachimbo - Novo Progresso, C1, CS e SEs associadas,Energia,Sistema de transmissão,02001.019385/2022-18,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001019385202218) LT 230 kV Cláudia - Cachimbo, C1, CS; LT 230 kV Cachimbo - Novo Progresso, C1, CS e SEs associadas,,0.011363009200121683,
null,null,55179,Trecho de Energia,02001020375202225,EKTT 9 SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRIA SPE S.A.,LT 500 kV Nova Ponte 3 ¿ Araraquara 2 C1, C2, CS e SE Nova Ponte 3,Energia,Sistema de transmissão,02001.020375/2022-25,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001020375202225) LT 500 kV Nova Ponte 3 ¿ Araraquara 2 C1, C2, CS e SE Nova Ponte 3,1-(Licença de Instalação-014922024-23/08/2024-23/08/2030) 2-(Licença Prévia-006852023-02/10/2023-02/10/2028),5.364300245915734,
null,null,55180,Trecho de Energia,02001021455202206,COPEL DISTRIBUIÇÃO S.A,Sistema de Distribuição de Alta Tensão (SDAT) 138 kV Posto Fiscal - Guaratuba,Energia,Sistema de transmissão,02001.021455/2022-06,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001021455202206) Sistema de Distribuição de Alta Tensão (SDAT) 138 kV Posto Fiscal - Guaratuba,,0.3431617822313659,
null,null,55181,Trecho de Energia,02001021455202206,COPEL DISTRIBUIÇÃO S.A,Sistema de Distribuição de Alta Tensão (SDAT) 138 kV Posto Fiscal - Guaratuba,Energia,Sistema de transmissão,02001.021455/2022-06,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001021455202206) Sistema de Distribuição de Alta Tensão (SDAT) 138 kV Posto Fiscal - Guaratuba,,0.09753713751887064,
null,null,55182,Trecho de Energia,02001021455202206,COPEL DISTRIBUIÇÃO S.A,Sistema de Distribuição de Alta Tensão (SDAT) 138 kV Posto Fiscal - Guaratuba,Energia,Sistema de transmissão,02001.021455/2022-06,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001021455202206) Sistema de Distribuição de Alta Tensão (SDAT) 138 kV Posto Fiscal - Guaratuba,,0.42287897812900704,
null,null,55183,Trecho de Energia,02001025150202265,COPEL GERAÇÃO E TRANSMISSÃO S/A.,Linha de Transmissão de Energia Elétrica 500 kV Araraquara II - Taubaté,Energia,Sistema de transmissão,02001.025150/2022-65,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025150202265) Linha de Transmissão de Energia Elétrica 500 kV Araraquara II - Taubaté,1-(Licença de Operação-017042024-08/10/2024-08/10/2034),3.1928230951059233,
null,null,55184,Trecho de Energia,02001023762202213,VERDE TRANSMISSAO DE ENERGIA S.A.,LT 500 kV Jaguara - Estreito C2,Energia,Sistema de transmissão,02001.023762/2022-13,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001023762202213) LT 500 kV Jaguara - Estreito C2,,0.4227463750056689,
null,null,55185,Trecho de Energia,02001027543202211,VENTOS DE SANTA BERTILLA ENERGIAS RENOVÁVEIS S.A,LT 500 kV SE Serra do Tigre Sul - SE Santa Luzia II,Energia,Sistema de transmissão,02001.027543/2022-11,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027543202211) LT 500 kV SE Serra do Tigre Sul - SE Santa Luzia II,1-(Licença Prévia-006872023-11/12/2023-11/12/2026) 2-(Anuência-213702712024-10/12/2024-10/12/2025) 3-(Licença de Instalação-014932024-09/09/2024-09/09/2028),1.0199813963672206,
null,null,55186,Trecho de Energia,02001001510202314,AMPLA ENERGIA E SERVIÇOS S/A.,Linha Braúna Pádua,Energia,Sistema de transmissão,02001.001510/2023-14,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001001510202314) Linha Braúna Pádua,1-(Licença de Instalação-015092025-12/03/2025-12/03/2029),0.7905156758786775,
null,null,55187,Trecho de Energia,02001031942202279,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A,RDR 34,5 kV Aldeia Coquinho II - (ID. 440041269),Energia,Sistema de transmissão,02001.031942/2022-79,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001031942202279) RDR 34,5 kV Aldeia Coquinho II - (ID. 440041269),,0.0011057501500222422,
null,null,55188,Trecho de Energia,02001031942202279,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A,RDR 34,5 kV Aldeia Coquinho II - (ID. 440041269),Energia,Sistema de transmissão,02001.031942/2022-79,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001031942202279) RDR 34,5 kV Aldeia Coquinho II - (ID. 440041269),,0.0008843496215079106,
null,null,55189,Trecho de Energia,02001031985202254,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A,RDR 34,5 kV Aldeia Ponta Dagua - (ID. 440041295),Energia,Sistema de transmissão,02001.031985/2022-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001031985202254) RDR 34,5 kV Aldeia Ponta Dagua - (ID. 440041295),,0.0030330569370514314,
null,null,55190,Trecho de Energia,02001031985202254,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A,RDR 34,5 kV Aldeia Ponta Dagua - (ID. 440041295),Energia,Sistema de transmissão,02001.031985/2022-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001031985202254) RDR 34,5 kV Aldeia Ponta Dagua - (ID. 440041295),,0.04750003741186032,
null,null,55191,Trecho de Energia,02001031985202254,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A,RDR 34,5 kV Aldeia Ponta Dagua - (ID. 440041295),Energia,Sistema de transmissão,02001.031985/2022-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001031985202254) RDR 34,5 kV Aldeia Ponta Dagua - (ID. 440041295),,0.03154701235903746,
null,null,55192,Trecho de Energia,02001032498202217,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A,RDR 13,8 kV Aldeia Pau Darco - Trecho 1 - (ID. 440045257),Energia,Sistema de transmissão,02001.032498/2022-17,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001032498202217) RDR 13,8 kV Aldeia Pau Darco - Trecho 1 - (ID. 440045257),,0.29230299892083506,
null,null,55193,Trecho de Energia,02001032539202267,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A,RDR 34,5 kV Terra Indígena Carú - Juriti - (ID. 440076376),Energia,Sistema de transmissão,02001.032539/2022-67,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001032539202267) RDR 34,5 kV Terra Indígena Carú - Juriti - (ID. 440076376),,0.000368177626279943,
